ITEM_CATEGORY_NAME,ITEM_SUBCATEGORY_NAME,ITEM_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,PRODUCT_PRICE,SWEETNESS_CODE
Wine,France Wine,France Red Wine,FRANCE,267021,CHATEAU LA FLEUR PETRUS 2014,3328155000421,0.75,1,13,200,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,347492,GEHRINGER - PRIVATE RESERVE DRY RIESLING 2020,623871020009,0.75,1,13,15.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,353961,GLENLIVET - TOMINTOUL SPEYSIDE SINGLE MALT 10 YO,5021349701019,0.7,1,40,84.99,NA
Wine,France Wine,France White Wine,FRANCE,359844,CHABLIS - LA CHABLISIENNE LA PIERRELEE,3332418010409,0.75,1,12.5,39.99,0
Wine,France Wine,France Red Wine,FRANCE,382042,MARGAUX - CHATEAU MARGAUX 2020,,0.75,1,13,1600,NA
Wine,France Wine,France Red Wine,FRANCE,389120,PESSAC LEOGNAN - CHATEAU OLIVIER ROUGE 2019,3760072797211,0.75,1,13,75,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,430835,SAWMILL CREEK - WHITE,63657002971,16,1,11.5,144.99,0
Spirits,Rum,Amber Rum,PUERTO RICO,492520,BACARDI - 8 YEAR OLD,80480505400,0.75,1,40,36.99,NA
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,814822,GRAN VINO - MASCOTA UNANIME ORGANIC,7790762050902,0.75,1,14.5,29.99,0
Wine,France Wine,France White Wine,FRANCE,15350,TOURAINE CHENONCEAUX - DOMAINE DE LA CHAISE 2023,3760025890167,0.75,1,13,31.99,0
Spirits,Tequila,Gold Tequila,MEXICO,23435,ADICTIVO TEQUILA EXTRA ANEJO,7500462214333,0.75,1,40,139.99,NA
Wine,France Wine,France Red Wine,FRANCE,125589,ERMITAGE - CHAPOUTIER LE PAVILLON 2016,3391180002395,0.75,1,14,500,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,156732,CHECKMATE - OPENING GAMBIT MERLOT 2016,776545801753,0.75,1,14.7,83.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,247765,LA CERVECERIA - NARANJA FRESCA ORANGE PILSNER TALL CAN,696852160834,0.473,4,4.5,15.99,NA
Wine,France Wine,France White Wine,FRANCE,249238,ALSACE PINOT GRIS - DOMAINE WEINBACH MARCKRAIN GRAND CRU,3434040017273,0.75,1,14,139.99,0
Wine,Italy Wine,Italy White Wine,ITALY,278658,TERRE DI CHIETI PINOT GRIGIO - CANTINA TOLLO PIETRAME,696852046060,0.75,1,12.5,14.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,322634,PARALLEL 49 - TRASH PANDA IPA 8 FOR 6 CAN,823994006465,0.355,8,5.5,14.79,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,377898,GLENFARCLAS - FAMILY CASK 1963 A14 CASK 178,5018066013631,0.7,1,45.1,13180,NA
Beer,Import Beer,Europe Beer,ITALY,383015,ASAHI - SUPER DRY,8008440547002,0.5,4,5,12.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,394646,GLENDRONACH - 15 YEAR OLD REVIVAL,808755034345,0.7,1,46,199.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,413912,ROSSO DI MONTEPULCIANO - DEI,8026565001636,0.75,1,13.5,33.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,414946,PETITE SIRAH - MICHAEL DAVID PETITE PETIT LODI 2020,652935100210,0.75,1,15,26.99,0
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,425775,WOODFORD RESERVE - BACCARAT EDITION,5099873014769,0.7,1,45.2,2400,NA
Wine,France Wine,France Red Wine,FRANCE,448756,CHAMBERTIN CLOS DE BEZE - DOMAINE FAIVELEY 2020,3351000132015,0.75,1,13.5,950,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,468355,GLENFARCLAS - 1976 FAMILY CASKS WINTER 2015 CASK 3110,5018066015765,0.7,1,45.9,7850,NA
Wine,France Wine,France Red Wine,FRANCE,758359,HAUT MEDOC - CHATEAU VERDIGNAN 2005,3700266229425,0.75,1,13,54.99,0
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,807982,EAGLE RARE KENTUCKY STRAIGHT BOURBON WHISKEY,88004021344,0.75,1,45,69.99,NA
Wine,France Wine,France White Wine,FRANCE,4572,CHATEAU LA MISSION HAUT-BRION BLANC 2015,626990360667,0.75,1,13,1500,NA
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,FRANCE,6049,PERNOD - PERNOD FILS,630637091036,0.75,1,40,39.99,NA
Wine,Canada - BC,Canada - BC Sparkling Wine,CANADA,24797,RED ROOSTER - BRUT,48162015388,0.75,1,12,24.99,1
Wine,France Wine,France Red Wine,FRANCE,97541,ST JULIEN - LE PETIT LION DU MARQUIS DE LAS CASES 2018,3701368621186,0.75,1,13,130,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,149730,SUPERFLUX - EASY TIGER TALL CAN,626990301837,0.473,4,4.5,15.49,NA
Spirits,Grape and Fruit Brandy,Brandy,SPAIN,154203,MIGUEL TORRES - 10,8410113000095,0.75,1,40,32.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,264300,LAPHROAIG - 10 YEAR OLD CASK STRENGTH BATCH 16,5010019000088,0.7,1,58.5,144.99,NA
Spirits,Other Spirits,Moonshine Spirits,UNITED STATES OF AMERICA,271379,OLE SMOKY - APPLE PIE MOONSHINE 70 PROOF MINATURE,856011004151,0.05,1,35,5.29,NA
Spirits,Rum,Amber Rum,BARBADOS,281451,BUMBU - CRAFT RUM,813497006109,0.75,1,35,54.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,288922,THE GLENLIVET - 40 YEAR OLD,5000299633816,0.7,1,46.9,7500,NA
Wine,France Wine,France Red Wine,FRANCE,371650,PAUILLAC - CHATEAU MOUTON ROTHSCHILD 2020,,0.75,1,14,1500,NA
Wine,France Wine,France Red Wine,FRANCE,411997,PESSAC LEOGNAN - CHATEAU SMITH HAUT LAFITTE ROUGE 2021,3438081121012,0.75,1,13,300,NA
Wine,France Wine,France Red Wine,FRANCE,425114,FRONSAC - CHATEAU LA VIEILLE CURE 2021,696852223355,0.75,1,13,55,NA
Spirits,Other Spirits,Moonshine Spirits,UNITED STATES OF AMERICA,429041,(REPACK)OLE SMOKY - BANANA PUDDING CREAM,810088370182,0.05,1,17.5,5.29,NA
Wine,France Wine,France Red Wine,FRANCE,450227,ST JULIEN - LES FIEFS DE LAGRANGE 2021,,0.75,1,13,70,NA
Spirits,Tequila,Blanco/Silver Tequila,MEXICO,457604,818 TEQUILA - BLANCO,860006713409,0.75,1,40,54.99,NA
Wine,France Wine,France Red Wine,FRANCE,465714,PESSAC LEOGNAN - CHATEAU LA MISSION HAUT BRION ROUGE 2020,,0.75,1,13,800,NA
Wine,France Wine,France White Wine,FRANCE,649376,PINOT GRIS - DOMAINE WEINBACH PARTICULIERE RESERVE 2013,3434040015118,0.75,1,14,43.99,1
Wine,Australia Wine,Australia White Wine,AUSTRALIA,717640,FIANO - RICCA TERRA,9353886000055,0.75,1,12.8,29.99,0
Wine,New Zealand Wine,New Zealand Sparkling Wine,NEW ZEALAND,916346,OYSTER BAY - SPARKLING CUVEE BRUT,9415549811610,0.75,1,12,19.99,1
Spirits,Vodka,Straight Vodka,CANADA,1503,ALBERTA PURE,777680005150,0.375,1,40,11.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,17713,HEY Y'ALL - PORCH PACK MIXER CAN,626990323525,0.341,12,5,25.49,NA
Wine,Italy Wine,Italy Red Wine,ITALY,39800,BAROLO - DAMILANO CANNUBI,8023587167159,0.75,1,15,169.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,151767,GRAY MONK - MONK'S RED BLEND 2022,778829600298,0.75,1,13.3,19.99,0
Wine,Fortified Wine,Port Wine,PORTUGAL,206508,GRAHAM - 10 YEAR OLD TAWNY,5010867410220,0.75,1,20,41.99,7
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,258266,CABERNET SAUVIGNON - BRAND AND SONS GREEDY BIRD,9343959003076,0.75,1,14,16.99,0
Wine,France Wine,France White Wine,FRANCE,272603,PESSAC LEOGNAN - DOMAINE DE CHEVALIER BLANC 2022,696852223119,0.75,1,13,250,NA
Wine,France Wine,France Red Wine,FRANCE,301645,PAUILLAC - CHATEAU LAFITE ROTHSCHILD 2000,3412950005924,0.75,1,12.5,4500,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,308619,CHURCH & STATE - VIOGNIER,626990363132,0.75,1,14.5,20.99,0
Wine,France Wine,France Red Wine,FRANCE,339802,MOULIN A VENT - CHATEAU DU MOULIN A VENT COUVENT DES THORINS,3760113495045,0.75,1,13,38.99,0
Wine,France Wine,France Red Wine,FRANCE,346233,ST EMILION - CLOS FOURTET 2022,714153388129,0.75,1,14,300,NA
Wine,Italy Wine,Italy Red Wine,ITALY,421506,BRUNELLO DI MONTALCINO - IL MARRONETO,8052439420869,0.75,1,14.5,215.99,0
Wine,France Wine,France Red Wine,FRANCE,450484,MARGAUX - CHATEAU GISCOURS 2021,3430430012095,0.75,1,13,145,NA
Wine,France Wine,France Champagne Wine,FRANCE,757211,ARMAND DE BRIGNAC-TRILOGIE BRUT ROSE  GOLD  BLANC DE BLANCS,813497005089,0.75,3,12.5,2374,0
Wine,New Zealand Wine,New Zealand Red Wine,NEW ZEALAND,867127,PINOT NOIR - KIM CRAWFORD SOUTH ISLAND 2023,9419227005193,0.75,1,13.5,18.99,0
Wine,France Wine,France Red Wine,FRANCE,64736,MARGAUX - CHATEAU KIRWAN 2018,3609050945810,0.75,1,13,115,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,74581,SEE YA LATER RANCH - LUNA WHITE 2023,63657042090,0.75,1,13,18.99,1
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,191411,(REPACK)CABERNET SAUVIGNON - CAKEBREAD CELLARS NAPA,84692479146,0.75,1,13.9,131.99,0
Wine,France Wine,France Red Wine,FRANCE,332949,ST EMILION - CHATEAU LA GAFFELIERE 2022,3760175856044,0.75,1,13,180,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,393903,PASO ROBLES RED - L'AVENTURE CUVEE ESTATE 2019,696852061605,0.75,1,15.5,179.99,NA
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,419339,CHARDONNAY - CROW CANYON,761666000260,0.75,1,13,13.99,0
Spirits,Gin,Other Gin,FRANCE,436796,SORGIN - SMALL BATCH GIN,3760273000066,0.7,1,43,64.99,NA
Wine,France Wine,France Red Wine,FRANCE,443242,CHATEAU LAFITE ROTHSCHILD 1989,3277034941297,0.75,1,12.5,2250,0
Wine,France Wine,France White Wine,FRANCE,459178,CHASSAGNE MONTRACHET - LOUIS LATOUR 2020,3566921201218,0.75,1,13.5,142.99,0
Wine,France Wine,France White Wine,FRANCE,465892,MARGAUX - PAVILLON BLANC DU CHATEAU MARGAUX 2020,3277038417927,0.75,1,13,500,NA
Wine,France Wine,France Red Wine,FRANCE,465992,ST EMILION - CHATEAU FLEUR CARDINALE 2020,,0.75,1,13,95,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,868380,GLENLIVET - 12 YEAR OLD,80432101377,1.14,1,40,109.99,NA
Wine,France Wine,France Red Wine,FRANCE,96996,MARGAUX - CHATEAU PRIEURE LICHINE 2018,3609050950524,0.75,1,13,100,NA
Wine,France Wine,France Red Wine,FRANCE,97009,ST JULIEN - CHATEAU SAINT PIERRE 2018,,0.75,1,13,145,NA
Spirits,Whisky,Irish Whiskey,IRELAND,114739,JAMESON - IRISH WHISKEY,80432500187,1.75,1,40,83.99,NA
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,145216,MILLER GENUINE DRAFT,,0.355,6,4.7,16.29,NA
Spirits,Whisky,Irish Whiskey,IRELAND,181192,WALSH - THE IRISHMAN SINGLE MALT,5099811905692,0.7,1,40,79.99,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,185333,YELLOW DOG BREWING - SQUIRREL CHASER HAZY PALE ALE CAN,626990306825,0.473,4,5.2,13.99,NA
Wine,France Wine,France Red Wine,FRANCE,221567,SANTENAY 1ER CLOS ROUSSEAU - DOMAINE LOUIS LEQUIN AND FILS,688187043241,0.75,1,13.5,105.99,0
Wine,France Wine,France White Wine,FRANCE,224431,CHABLIS GRAND CRU MOUTONNE - BICHOT DOM LONG DEPAQUIT 2020,87113112059,0.75,1,13,259.99,0
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,258208,PENELOPE - BARREL STRENGTH BOURBON WHISKEY,860000348218,0.75,1,57,99.99,NA
Spirits,Vodka,Straight Vodka,FRANCE,268664,GREY GOOSE,83089550352,0.375,1,40,27.99,NA
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,CANADA,306464,FIREBALL,88004144722,0.375,1,33,13.99,NA
Wine,France Wine,France Red Wine,FRANCE,362638,PESSAC LEOGNAN - CHATEAU OLIVIER ROUGE 2020,3760072797310,0.75,1,13,75,NA
Wine,Italy Wine,Italy Red Wine,ITALY,404304,BAROLO - AZELIA BRICCO FIASCO 2017,8032804342149,0.75,1,14.5,159.99,0
Wine,France Wine,France Red Wine,FRANCE,450136,POMEROL - CHATEAU BELLEGRAVE 2021,3538760120210,0.75,1,13,90,NA
Wine,France Wine,France White Wine,FRANCE,563007,CHATEAU HAUT BRION BLANC 2015,626990357995,0.75,1,13,1800,NA
Spirits,Whisky,Irish Whiskey,IRELAND,641035,JAMESON - BLACK BARREL,5011007024000,0.75,1,40,55.99,NA
Wine,Australia Wine,Australia Sparkling Wine,AUSTRALIA,667089,YELLOW TAIL - BUBBLES,9322214009480,0.75,1,12,15.09,2
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,17216,TWIN SAILS BREWING - DAT JUICE TALL CAN,626990276289,0.473,4,5.2,12.49,NA
Wine,France Wine,France White Wine,FRANCE,55533,BOURGOGNE CHARDONNAY - LOUIS LATOUR 2024,3566921001177,0.75,1,13,30.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,242581,SICILY FRAPPATO - GORGHI TONDI DUME ORGANIC,8033171000090,0.75,1,13,34.99,0
Wine,France Wine,France Red Wine,FRANCE,332847,ST EMILION - CHATEAU BERLIQUET 2022,3609051361268,0.75,1,13,140,NA
Wine,France Wine,France Red Wine,FRANCE,347354,ST EMILION - PETIT FIGEAC 2020,,0.75,1,13,125,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,365633,SEE YA LATER RANCH - PINOT GRIS 2024,63657046548,0.75,1,13,17.99,1
Wine,France Wine,France White Wine,FRANCE,373124,BOURGOGNE CHARDONNAY - PHILIPPE COLIN 2022,3760196304661,0.75,1,13,48.99,0
Spirits,Liqueurs,Other Liqueurs,CANADA,399689,POLAR ICE - BERRY BLIZZARD,48415000123,0.75,1,30,22.49,NA
Wine,France Wine,France Red Wine,FRANCE,411932,POMEROL - CHATEAU L'EVANGILE 2021,3760028642114,0.75,1,14,575,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,834267,JACKSON TRIGGS - RESERVE RIESLING GEWURZTRAMINER 2023,63657033661,0.75,1,12.5,16.99,1
Wine,France Wine,France White Wine,FRANCE,53623,BOURGOGNE CHARDONNAY - BAUDOUIN MILLET 2021,3760163353838,0.75,1,12.5,33.99,NA
Spirits,Tequila,Blanco/Silver Tequila,MEXICO,66569,DON JULIO - BLANCO,674545000025,0.05,1,40,13.29,NA
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,72959,LABATT - BUD LIGHT CAN,62067567292,0.355,36,4,68.79,NA
Refreshment Beverages,Cider,Domestic Cider,CANADA,103320,LA PETITE ABEILLE CIDER - SPARKLING PEAR,626990437352,0.75,1,8,20.99,NA
Spirits,Asian Spirits,Korea Spirits,KOREA - SOUTH,105767,CHUM CHURUM ORIGINAL - SOJU,626990094982,0.36,1,16.5,8.79,NA
Refreshment Beverages,Cider,Domestic Cider,CANADA,116356,NO BOATS ON SUNDAY - BC CIDER TALL CAN,48162015647,0.473,4,5,14.29,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,127770,DRIFTWOOD BREWERY - FAT TUG IPA TALL CAN 4-PACK,628201427398,0.473,4,7,13.29,NA
Wine,Italy Wine,Italy Red Wine,ITALY,167282,BAROLO RISERVA - AZELIA BRICCO VOGHERA 2007,8032804341845,0.75,1,14.5,255.99,0
Wine,France Wine,France Red Wine,FRANCE,178465,COTES DE CASTILLON - CHATEAU JOUANIN 2016,3664208000292,0.75,1,14,25,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,198948,BALDERDASH BREWING - SNEAKY WEASEL CRAFT LAGER TALL CAN,626990366850,0.473,1,5.6,1.89,NA
Wine,Italy Wine,Italy Red Wine,ITALY,204972,VINO NOBILE DI MONTEPULCIANO - PODERI BOSCARELLI,8032862100064,0.75,1,13.5,47.99,0
Wine,France Wine,France Red Wine,FRANCE,232298,COTE DE BEAUNE ROUGE - JOSEPH DROUHIN,12086525513,0.75,1,13,99.99,0
Wine,France Wine,France Red Wine,FRANCE,239892,VOSNE ROMANEE - DOMAINE MICHEL GROS 2022,3587011122046,0.75,1,13,195.99,0
Wine,France Wine,France Red Wine,FRANCE,272936,PAUILLAC - CHATEAU PONTET CANET 2022,3609051355595,0.75,1,13,290,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,338257,VASANTI - GAMAY NOIR RENEWAL SERIES,628942862854,0.75,1,13.3,24.49,1
Wine,France Wine,France Red Wine,FRANCE,363943,ST ESTEPHE - CHATEAU LAFON ROCHET 2022,,0.75,1,13,120,NA
Wine,Germany Wine,Germany Red Wine,GERMANY,375871,RHEINGAU PINOT NOIR TROCKEN - BALTHASAR RESS,4018847118556,0.75,1,13.4,48.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,404160,MCCLELLANDS - ISLAY,5010496000427,0.75,1,40,49.99,NA
Wine,France Wine,France Red Wine,FRANCE,411981,PESSAC LEOGNAN - CHATEAU HAUT BAILLY 2021,3760278782646,0.75,1,13,275,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,593764,GRAY MONK - ODYSSEY PINOT NOIR,778829600267,0.75,1,12.5,28.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,669353,BLADNOCH - 16 YEAR OLD LOWLAND SINGLE MALT SCOTCH,5056674500693,0.7,1,46.7,199.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,709799,VERVE - VODKA SODA SOUR MIX CAN PACK,185902005596,0.355,12,7,26.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,743248,SHOCKTAILS - RASPBERRY LEMONADE,87116011427,0.355,4,7,11.29,NA
Wine,France Wine,France Red Wine,FRANCE,13552,BOURGOGNE PINOT NOIR - BERNARD MILLOT 2021,3760163352824,0.75,1,13,49.99,NA
Wine,France Wine,France Red Wine,FRANCE,39569,MARGAUX - CHATEAU MARGAUX 2019,3258690017335,0.75,1,14,1600,NA
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,44178,CORONA 6 BOTTLE,62067382406,0.33,6,4.6,16.79,NA
Wine,France Wine,France Red Wine,FRANCE,60845,PAUILLAC - CHATEAU CLERC MILON 2019,,0.75,1,13,210,NA
Wine,France Wine,France Red Wine,FRANCE,60877,PESSAC LEOGNAN - CHATEAU HAUT BRION ROUGE 2019,,0.75,1,13,1500,NA
Wine,France Wine,France Red Wine,FRANCE,98093,MARGAUX - CHATEAU BRANE CANTENAC 2018,,0.75,1,13,180,NA
Wine,South Africa Wine,South Africa Red Wine,SOUTH AFRICA,129715,MERLOT - SPIER SIGNATURE,606655000282,0.75,1,13.5,12.49,0
Wine,Italy Wine,Italy Red Wine,ITALY,148668,CASTEL DEL MONTE - TORMARESCA BOCCA DI LUPO,8026530000091,0.75,1,14,106.99,0
Wine,France Wine,France Red Wine,FRANCE,236974,MERCUREY 1ER LE CLOS DU ROY - DOMAINE FAIVELEY LA FAVORITE,3351000841610,0.75,1,12.5,94.99,0
Wine,France Wine,France Red Wine,FRANCE,272636,MARGAUX - ALTER EGO DE PALMER 2022,3609051346050,0.75,1,13,225,NA
Wine,France Wine,France Red Wine,FRANCE,272647,ST JULIEN - CHATEAU BRANAIRE DUCRU 2022,3609051346937,0.75,1,13,140,NA
Wine,France Wine,France Red Wine,FRANCE,302530,CHATEAUNEUF DU PAPE - HOMMAGE A JACQUES PERRIN 2021,631471002080,0.75,1,14,550,0
Wine,France Wine,France Red Wine,FRANCE,392773,LALANDE DE POMEROL - CHATEAU SIAURAC 2019,3760234470846,0.75,1,14.5,50,NA
Wine,Spain Wine,Spain Red Wine,SPAIN,428827,VINO DE LA TIERRA  - BODEGAS MANZANOS EL TOREAU,8421950959668,0.75,1,13,14.99,0
Wine,France Wine,France Red Wine,FRANCE,435803,ST EMILION - CLOS SAINT MARTIN 2021,3328155019126,0.75,1,13,160,NA
Wine,France Wine,France White Wine,FRANCE,435915,BORDEAUX - PAVILLON BLANC DU CHATEAU MARGAUX 2021,,0.75,1,13,650,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,449408,POPLAR GROVE - CABERNET FRANC 2020,696852043991,0.75,1,14.5,38.99,0
Wine,France Wine,France Red Wine,FRANCE,465768,POMEROL - CHATEAU L'EVANGILE 2020,,0.75,1,13,575,NA
Wine,France Wine,France White Wine,FRANCE,54839,RIESLING - WILLY GISSELBRECH PIERRE BRECHT 2019,3760163353715,0.75,1,13,25.99,NA
Wine,France Wine,France White Wine,FRANCE,95281,PESSAC LEOGNAN BLANC - DOMAINE DE CHEVALIER 2013,626990283812,0.75,1,13,145.99,0
Wine,Portugal Wine,Portugal Red Wine,PORTUGAL,133044,ALENTEJANO - BOJADOR SPECIAL EDITION VINHO TINTO,5600757841588,0.75,1,14.5,31.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,134270,GLENFARCLAS - 17 YEAR OLD,5018066174318,0.7,1,43,214.99,0
Wine,Italy Wine,Italy Sparkling Wine,ITALY,155122,BOLLICINI - SPARKLING CUVEE CAN,816253011850,0.25,4,11,23.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,158147,HESTER CREEK - CHARACTER WHITE 2022,626990112211,0.75,1,12.7,19.99,1
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,236585,MICHELOB - ULTRA SLEEK 24 CAN,,0.355,24,4,51.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,243956,PINOT NOIR - BELLE GLOS CLARK AND TELEPHONE 2018,855622000118,0.75,1,14.7,63.99,0
Wine,USA Wine,USA Rose Wine,UNITED STATES OF AMERICA,308460,(REPACK)WHITE ZINFANDEL - GALLO FAMILY VINEYARDS,85000007846,1.5,1,9,18.99,2
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,308861,NAPA VALLEY RED - CATHIARD VINEYARD FOUNDING BROTHERS 2020,769503069364,0.75,1,13.9,389.99,0
Wine,France Wine,France Red Wine,FRANCE,347696,PAUILLAC - CHATEAU LAFITE ROTHSCHILD 2020,,0.75,1,13,1600,NA
Wine,France Wine,France Red Wine,FRANCE,358262,PESSAC LEOGNAN - CHATEAU HAUT BAILLY 2020,,0.75,1,12.5,300,NA
Wine,France Wine,France Red Wine,FRANCE,362783,MARGAUX - CHATEAU RAUZAN SEGLA 2020,3770016115148,0.75,1,13,235,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,417683,BURROWING OWL CHARDONNAY 2019,688229001192,0.75,1,13.5,43.99,0
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,419671,PINOT GRIS - KING ESTATE WILLAMETTE 2023,768675960127,0.75,1,12.9,31.99,0
Wine,France Wine,France White Wine,FRANCE,439243,CHABLIS 1ER VAILLONS - DOMAINE WILLIAM FEVRE 2019,3443627810664,0.75,1,13,75.99,0
Wine,France Wine,France Red Wine,FRANCE,440391,GRAVES - CLOS FLORIDENE ROUGE 2021,696852223874,0.75,1,13,45,NA
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,614420,SAUVIGNON BLANC - CRAGGY RANGE TE MUNA MARTINBOROUGH,9421004550352,0.75,1,13.5,31.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,619163,PUGLIA PRIMITIVO - FANTINI,8019873924155,0.75,1,13,14.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,25029,TOSCANA - LUCE BRUNELLO DI MONTALCINO 2015,8002366151084,0.75,1,15,165.99,0
Wine,France Wine,France White Wine,FRANCE,25270,CHABLIS - WILLIAM FEVRE CHAMPS ROYAUX 2023,3443620009263,0.75,1,12,40.99,0
Wine,France Wine,France Red Wine,FRANCE,53445,ST JULIEN - CHATEAU LEOVILLE POYFERRE 2018,,0.75,1,13,225,NA
Wine,Italy Wine,Italy Red Wine,ITALY,61963,BARBARESCO - PRODUTTORI DEL BARBARESCO DOUBLE MAGNUM,665529003019,3,1,14.5,295.99,0
Wine,France Wine,France White Wine,FRANCE,133962,BARSAC - CHATEAU DOISY DAENE 2018,3760021821080,0.375,1,13,50,NA
Wine,France Wine,France Red Wine,FRANCE,142854,ST JULIEN - CHATEAU GLORIA 2018,3700415103248,0.75,1,13,100,NA
Wine,France Wine,France White Wine,FRANCE,143014,PESSAC LEOGNAN - CHATEAU OLIVIER BLANC 2018,696852053082,0.75,1,13,70,NA
Wine,Spain Wine,Spain Red Wine,SPAIN,216770,RIOJA RESERVA - BERONIA 2019,8410023009393,0.75,1,14,25.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,247987,BOWMORE - SHERRY OAK 18 YEAR OLD,5010496002674,0.7,1,43,254.99,NA
Spirits,Whisky,Irish Whiskey,IRELAND,324566,JAMESON - IRISH WHISKEY,80432500125,0.2,1,40,11.99,NA
Wine,France Wine,France Red Wine,FRANCE,347388,PESSAC LEOGNAN - LE CLARENCE DE HAUT BRION ROUGE 2020,,0.75,1,13,380,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,354056,BRUICHLADDICH - 18 YEAR OLD,5055807418034,0.7,1,50,214.99,NA
Wine,France Wine,France Red Wine,FRANCE,363440,VIEUX CHATEAU CERTAN 2014,3419466213393,0.75,1,13,300,NA
Wine,Italy Wine,Italy Red Wine,ITALY,420641,TOSCANA - LUCE LUX VITIS 2019,8002366192247,0.75,1,13.5,205.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,436360,PELLER FAMILY VINEYARDS - DRY RED,48162003705,16,1,11.5,144.99,1
Wine,France Wine,France White Wine,FRANCE,496819,CHABLIS MONT DE MILIEU 1ER - WILLIAM FEVRE 2019,3443627810879,0.75,1,12.5,89.99,0
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,667306,WYLIE'S - LIME MANGO CAN,51497505493,0.355,4,12,14.99,NA
Wine,Canada - BC,Canada - BC Rose Wine,CANADA,698191,MISSION HILL - ROSE RESERVE,776545993069,0.75,1,13.5,26.99,0
